datetime,open,high,low,close,volume,timestamp
2026-04-07 17:00:00,78.89,81.0,78.83,80.07,304322.388,1775581200
2026-04-07 18:00:00,80.07,80.23,79.51,79.94,118328.064,1775584800
2026-04-07 19:00:00,79.93,81.83,79.89,81.63,347574.855,1775588400
2026-04-07 20:00:00,81.63,82.41,81.63,81.93,257327.643,1775592000
2026-04-07 21:00:00,81.94,83.24,81.87,82.91,234588.311,1775595600
2026-04-07 22:00:00,82.92,85.24,82.91,85.24,560183.244,1775599200
2026-04-07 23:00:00,85.24,87.02,85.1,85.56,715381.546,1775602800
2026-04-08 00:00:00,85.56,85.9,84.26,84.76,247016.521,1775606400
2026-04-08 01:00:00,84.77,84.98,84.45,84.69,113515.967,1775610000
2026-04-08 02:00:00,84.68,84.97,84.4,84.61,104830.334,1775613600
2026-04-08 03:00:00,84.6,84.68,84.37,84.56,115037.839,1775617200
2026-04-08 04:00:00,84.56,85.03,84.49,84.49,134212.641,1775620800
2026-04-08 05:00:00,84.5,84.76,84.16,84.22,91747.558,1775624400
2026-04-08 06:00:00,84.22,84.71,83.89,84.55,111881.628,1775628000
2026-04-08 07:00:00,84.55,84.71,84.21,84.5,113837.134,1775631600
2026-04-08 08:00:00,84.51,84.88,84.43,84.86,85905.278,1775635200
2026-04-08 09:00:00,84.86,84.98,84.53,84.66,60955.449,1775638800
2026-04-08 10:00:00,84.66,84.8,84.49,84.5,70221.602,1775642400
2026-04-08 11:00:00,84.5,84.83,84.11,84.45,176098.964,1775646000
2026-04-08 12:00:00,84.46,84.69,84.09,84.54,132750.31,1775649600
2026-04-08 13:00:00,84.54,84.98,83.92,84.05,261365.715,1775653200
2026-04-08 14:00:00,84.05,84.16,82.51,82.9,311306.469,1775656800
2026-04-08 15:00:00,82.9,83.46,82.8,83.34,168179.445,1775660400
2026-04-08 16:00:00,83.33,83.6,83.05,83.48,71291.389,1775664000
2026-04-08 17:00:00,83.49,84.18,83.3,83.97,91151.921,1775667600
2026-04-08 18:00:00,83.98,84.03,82.82,82.93,114437.642,1775671200
2026-04-08 19:00:00,82.93,83.24,82.77,83.19,64469.381,1775674800
2026-04-08 20:00:00,83.19,83.38,83.02,83.28,49413.962,1775678400
2026-04-08 21:00:00,83.27,83.61,83.18,83.4,43964.375,1775682000
2026-04-08 22:00:00,83.4,83.44,82.6,82.63,72635.81,1775685600
2026-04-08 23:00:00,82.63,83.02,82.24,82.57,146531.214,1775689200
2026-04-09 00:00:00,82.56,82.67,82.08,82.21,132005.336,1775692800
2026-04-09 01:00:00,82.21,82.35,81.7,82.22,183222.124,1775696400
2026-04-09 02:00:00,82.23,82.44,82.06,82.12,64351.478,1775700000
2026-04-09 03:00:00,82.12,82.18,81.87,82.03,87386.518,1775703600
2026-04-09 04:00:00,82.02,82.03,81.82,81.84,61470.349,1775707200
2026-04-09 05:00:00,81.83,82.33,81.74,82.17,73144.19,1775710800
2026-04-09 06:00:00,82.17,82.37,81.85,82.18,52778.678,1775714400
2026-04-09 07:00:00,82.18,82.48,82.18,82.29,48643.217,1775718000
2026-04-09 08:00:00,82.29,82.65,82.16,82.48,45985.479,1775721600
2026-04-09 09:00:00,82.47,82.69,82.11,82.61,64800.188,1775725200
2026-04-09 10:00:00,82.6,82.66,82.37,82.58,45852.282,1775728800
2026-04-09 11:00:00,82.58,82.71,82.03,82.18,71393.516,1775732400
2026-04-09 12:00:00,82.18,82.39,81.94,82.28,72628.786,1775736000
2026-04-09 13:00:00,82.28,82.42,81.57,81.87,82373.589,1775739600
2026-04-09 14:00:00,81.87,82.32,81.4,82.19,92354.179,1775743200
2026-04-09 15:00:00,82.19,83.94,81.91,83.75,278939.123,1775746800
2026-04-09 16:00:00,83.75,84.24,82.92,83.68,193520.175,1775750400
2026-04-09 17:00:00,83.68,84.69,83.66,84.65,217434.93,1775754000
2026-04-09 18:00:00,84.65,84.7,83.45,83.83,179510.685,1775757600
2026-04-09 19:00:00,83.83,84.31,83.41,84.17,153751.565,1775761200
2026-04-09 20:00:00,84.16,84.53,84.09,84.27,80470.024,1775764800
2026-04-09 21:00:00,84.26,84.72,84.13,84.27,122337.751,1775768400
2026-04-09 22:00:00,84.27,85.95,83.95,83.99,268929.047,1775772000
2026-04-09 23:00:00,83.99,84.06,83.15,83.33,102644.42,1775775600
2026-04-10 00:00:00,83.33,83.39,82.89,83.13,106076.789,1775779200
